Only_Date,Hour,EL_Solar_BusBarn_Total_KW,non_zero_count,GHI,non_zero_count_ghi,Average_KW,Average_GHI,Conversion_Efficiency
5/29/14,9,18.47534876,1,755,1,18.47534876,755,0.098603718
5/29/14,10,23.61129915,1,860,1,23.61129915,860,0.110629011
5/29/14,11,26.45441372,1,916,1,26.45441372,916,0.116372473
5/29/14,12,27.61514934,1,929,1,27.61514934,929,0.119778613
5/29/14,13,27.69569504,1,875,1,27.69569504,875,0.127541586
5/29/14,14,26.20939282,1,771,1,26.20939282,771,0.136977798
5/29/14,15,20.8030115,1,626,1,20.8030115,626,0.133905826
5/29/14,16,18.29321745,1,452,1,18.29321745,452,0.163079458
5/29/14,17,10.21617345,1,269,1,10.21617345,269,0.153032466
5/29/14,18,5.110898147,1,100,1,5.110898147,100,0.205941951
5/29/14,19,1.340310482,1,0,0,1.340310482,,
5/29/14,20,0,0,0,0,,,
5/29/14,21,0,0,0,0,,,
5/29/14,22,0,0,0,0,,,
5/29/14,23,0,0,0,0,,,
5/30/14,0,0,0,0,0,,,
5/30/14,1,0,0,0,0,,,
5/30/14,2,0,0,0,0,,,
5/30/14,3,0,0,0,0,,,
5/30/14,4,0,0,0,0,,,
5/30/14,5,0,0,81,1,,81,
5/30/14,6,1.005814622,1,244,1,1.005814622,244,0.016610233
5/30/14,7,4.651733567,1,426,1,4.651733567,426,0.044000016
5/30/14,8,10.63010258,1,600,1,10.63010258,600,0.071389412
5/30/14,9,16.91018612,1,749,1,16.91018612,749,0.090973346
5/30/14,10,21.62457598,1,857,1,21.62457598,857,0.101675046
5/30/14,11,24.97959906,1,913,1,24.97959906,913,0.110245858
5/30/14,12,25.4565949,1,897,1,25.4565949,897,0.114355081
5/30/14,13,22.87070531,1,849,1,22.87070531,849,0.10854741
5/30/14,14,18.38877379,1,752,1,18.38877379,752,0.098533186
5/30/14,15,20.70887815,1,447,1,20.70887815,447,0.186679508
5/30/14,16,13.47774223,1,448,1,13.47774223,448,0.121223475
5/30/14,17,5.141077269,1,165,1,5.141077269,165,0.125550309
5/30/14,18,6.119364878,1,53,1,6.119364878,53,0.465241104
5/30/14,19,2.491581367,1,0,0,2.491581367,,
5/30/14,20,0,0,0,0,,,
5/30/14,21,0,0,0,0,,,
5/30/14,22,0,0,0,0,,,
5/30/14,23,0,0,0,0,,,
5/31/14,0,0,0,0,0,,,
5/31/14,1,0,0,0,0,,,
5/31/14,2,0,0,0,0,,,
5/31/14,3,0,0,0,0,,,
5/31/14,4,0,0,0,0,,,
5/31/14,5,0,0,59,1,,59,
5/31/14,6,1.971508432,1,217,1,1.971508432,217,0.036608885
5/31/14,7,4.088535611,1,163,1,4.088535611,163,0.101071283
5/31/14,8,5.441135697,1,415,1,5.441135697,415,0.052831028
5/31/14,9,10.33552341,1,751,1,10.33552341,751,0.055454927
5/31/14,10,19.85965098,1,855,1,19.85965098,855,0.093595096
5/31/14,11,24.12076152,1,911,1,24.12076152,911,0.106689145
5/31/14,12,24.09307202,1,925,1,24.09307202,925,0.10495377
5/31/14,13,26.82604511,1,875,1,26.82604511,875,0.123536757
5/31/14,14,25.55270963,1,776,1,25.55270963,776,0.132685308
5/31/14,15,21.93351146,1,635,1,21.93351146,635,0.139181668
5/31/14,16,18.00774872,1,466,1,18.00774872,466,0.155711649
5/31/14,17,7.397560754,1,216,1,7.397560754,216,0.138001049
5/31/14,18,1.886039665,1,34,1,1.886039665,34,0.223521603
5/31/14,19,0.271545843,1,0,0,0.271545843,,
5/31/14,20,0,0,0,0,,,
5/31/14,21,0,0,0,0,,,
5/31/14,22,0,0,0,0,,,
5/31/14,23,0,0,0,0,,,
6/1/14,0,0,0,0,0,,,
6/1/14,1,0,0,0,0,,,
6/1/14,2,0,0,0,0,,,
6/1/14,3,0,0,0,0,,,
6/1/14,4,0,0,0,0,,,
6/1/14,5,0,0,94,1,,94,
6/1/14,6,0.21228126,1,264,1,0.21228126,264,0.003240077
6/1/14,7,4.198139791,1,346,1,4.198139791,346,0.048890941
6/1/14,8,8.82857334,1,365,1,8.82857334,365,0.097464231
6/1/14,9,15.09900292,1,479,1,15.09900292,479,0.127016562
6/1/14,10,10.89725886,1,880,1,10.89725886,880,0.049897891
6/1/14,11,23.84090953,1,938,1,23.84090953,938,0.102415946
6/1/14,12,25.56128458,1,940,1,25.56128458,940,0.109572714
6/1/14,13,25.39949074,1,889,1,25.39949074,889,0.115125319
6/1/14,14,19.30971548,1,606,1,19.30971548,606,0.128395809
6/1/14,15,16.63044664,1,377,1,16.63044664,377,0.177750226
6/1/14,16,16.41145288,1,342,1,16.41145288,342,0.193360839
6/1/14,17,6.73797323,1,17,1,6.73797323,17,1.59708473
6/1/14,18,3.09333765,1,6,1,3.09333765,6,2.077416969
6/1/14,19,1.821312584,1,0,0,1.821312584,,
6/1/14,20,0,0,0,0,,,
6/1/14,21,0,0,0,0,,,
6/1/14,22,0,0,0,0,,,
6/1/14,23,0,0,0,0,,,
6/2/14,0,0,0,0,0,,,
6/2/14,1,0,0,0,0,,,
6/2/14,2,0,0,0,0,,,
6/2/14,3,0,0,0,0,,,
6/2/14,4,0,0,0,0,,,
6/2/14,5,0,0,40,1,,40,
6/2/14,6,0,0,225,1,,225,
6/2/14,7,3.238902256,1,439,1,3.238902256,439,0.029729042
6/2/14,8,9.366021234,1,491,1,9.366021234,491,0.076863692
6/2/14,9,15.09272368,1,783,1,15.09272368,783,0.077670027
6/2/14,10,14.91717157,1,673,1,14.91717157,673,0.089313893
6/2/14,11,17.03344661,1,954,1,17.03344661,954,0.071945189
6/2/14,12,23.49388249,1,960,1,23.49388249,960,0.098612316
6/2/14,13,23.10462413,1,910,1,23.10462413,910,0.102306944
6/2/14,14,23.28956574,1,809,1,23.28956574,809,0.116000662
6/2/14,15,21.91634477,1,664,1,21.91634477,664,0.132998775
6/2/14,16,17.4818675,1,488,1,17.4818675,488,0.144349605
6/2/14,17,13.07118185,1,297,1,13.07118185,297,0.177339714
6/2/14,18,6.198302387,1,118,1,6.198302387,118,0.211659785
6/2/14,19,1.138837552,1,0,0,1.138837552,,
6/2/14,20,0,0,0,0,,,
6/2/14,21,0,0,0,0,,,
6/2/14,22,0,0,0,0,,,
6/2/14,23,0,0,0,0,,,
6/3/14,0,0,0,0,0,,,
6/3/14,1,0,0,0,0,,,
6/3/14,2,0,0,0,0,,,
6/3/14,3,0,0,0,0,,,
6/3/14,4,0,0,0,0,,,
6/3/14,5,0,0,100,1,,100,
6/3/14,6,0.55340836,1,281,1,0.55340836,281,0.007935732
6/3/14,7,4.93147523,1,476,1,4.93147523,476,0.041746253
6/3/14,8,12.11607555,1,571,1,12.11607555,571,0.085501446
6/3/14,9,18.16176536,1,679,1,18.16176536,679,0.10777943
6/3/14,10,21.44983855,1,772,1,21.44983855,772,0.111957792
6/3/14,11,24.25997837,1,889,1,24.25997837,889,0.109960384
6/3/14,12,20.98738856,1,803,1,20.98738856,803,0.105315054
6/3/14,13,25.42685336,1,728,1,25.42685336,728,0.140737177
6/3/14,14,17.04936543,1,411,1,17.04936543,411,0.167152931
6/3/14,15,15.17944445,1,633,1,15.17944445,633,0.096627282
6/3/14,16,15.9093257,1,353,1,15.9093257,353,0.181603688
6/3/14,17,7.698483694,1,145,1,7.698483694,145,0.213936452
6/3/14,18,1.990741749,1,39,1,1.990741749,39,0.205682771
6/3/14,19,0.028668751,1,0,0,0.028668751,,
6/3/14,20,0,0,0,0,,,
6/3/14,21,0,0,0,0,,,
6/3/14,22,0,0,0,0,,,
6/3/14,23,0,0,0,0,,,
6/4/14,0,0,0,0,0,,,
6/4/14,1,0,0,0,0,,,
6/4/14,2,0,0,0,0,,,
6/4/14,3,0,0,0,0,,,
6/4/14,4,0,0,0,0,,,
6/4/14,5,0,0,5,1,,5,
6/4/14,6,0,0,73,1,,73,
6/4/14,7,1.604810498,1,106,1,1.604810498,106,0.061005008
6/4/14,8,2.261637599,1,154,1,2.261637599,154,0.059176584
6/4/14,9,4.854979402,1,338,1,4.854979402,338,0.057878636
6/4/14,10,8.070602489,1,248,1,8.070602489,248,0.131129943
6/4/14,11,8.837506643,1,263,1,8.837506643,263,0.135400916
6/4/14,12,7.860344103,1,152,1,7.860344103,152,0.208374979
6/4/14,13,5.032802321,1,314,1,5.032802321,314,0.064584429
6/4/14,14,7.838162911,1,467,1,7.838162911,467,0.067630874
6/4/14,15,9.555158744,1,304,1,9.555158744,304,0.126651962
6/4/14,16,12.08604434,1,325,1,12.08604434,325,0.149847127
6/4/14,17,10.58775679,1,223,1,10.58775679,223,0.191313973
6/4/14,18,5.408716906,1,122,1,5.408716906,122,0.178641361
6/4/14,19,1.304260482,1,0,0,1.304260482,,
6/4/14,20,0,0,0,0,,,
6/4/14,21,0,0,0,0,,,
6/4/14,22,0,0,0,0,,,
6/4/14,23,0,0,0,0,,,
6/5/14,0,0,0,0,0,,,
6/5/14,1,0,0,0,0,,,
6/5/14,2,0,0,0,0,,,
6/5/14,3,0,0,0,0,,,
6/5/14,4,0,0,0,0,,,
6/5/14,5,0,0,78,1,,78,
6/5/14,6,0.967816714,1,225,1,0.967816714,225,0.01733238
6/5/14,7,4.708958574,1,390,1,4.708958574,390,0.048652802
6/5/14,8,11.90027559,1,564,1,11.90027559,564,0.085020864
6/5/14,9,17.70981537,1,733,1,17.70981537,733,0.097354864
6/5/14,10,23.01834268,1,791,1,23.01834268,791,0.117258724
6/5/14,11,23.91920731,1,835,1,23.91920731,835,0.115427132
6/5/14,12,24.68064092,1,725,1,24.68064092,725,0.137172175
6/5/14,13,21.17059052,1,852,1,21.17059052,852,0.100124642
6/5/14,14,23.81075745,1,724,1,23.81075745,724,0.132520249
6/5/14,15,21.58094693,1,516,1,21.58094693,516,0.168526574
6/5/14,16,13.63771528,1,257,1,13.63771528,257,0.213823825
6/5/14,17,9.960527558,1,209,1,9.960527558,209,0.192036443
6/5/14,18,4.40720229,1,66,1,4.40720229,66,0.269070848
6/5/14,19,1.319629232,1,0,0,1.319629232,,
6/5/14,20,0,0,0,0,,,
6/5/14,21,0,0,0,0,,,
6/5/14,22,0,0,0,0,,,
6/5/14,23,0,0,0,0,,,
6/6/14,0,0,0,0,0,,,
6/6/14,1,0,0,0,0,,,
6/6/14,2,0,0,0,0,,,
6/6/14,3,0,0,0,0,,,
6/6/14,4,0,0,0,0,,,
6/6/14,5,0,0,32,1,,32,
6/6/14,6,1.008097957,1,267,1,1.008097957,267,0.015213848
6/6/14,7,4.383860639,1,455,1,4.383860639,455,0.038823344
6/6/14,8,9.496450413,1,633,1,9.496450413,633,0.060451237
6/6/14,9,14.98382362,1,783,1,14.98382362,783,0.077109607
6/6/14,10,22.72289488,1,893,1,22.72289488,893,0.102532087
6/6/14,11,23.4781242,1,673,1,23.4781242,673,0.140571063
6/6/14,12,22.95496786,1,661,1,22.95496786,661,0.139933864
6/6/14,13,22.3710197,1,911,1,22.3710197,911,0.098949818
6/6/14,14,25.31775748,1,808,1,25.31775748,808,0.126258746
6/6/14,15,22.29342604,1,664,1,22.29342604,664,0.135287083
6/6/14,16,19.19228849,1,490,1,19.19228849,490,0.157825902
6/6/14,17,15.09210285,1,302,1,15.09210285,302,0.201367979
6/6/14,18,6.909327441,1,124,1,6.909327441,124,0.22452344
6/6/14,19,1.254691732,1,0,0,1.254691732,,
6/6/14,20,0,0,0,0,,,
6/6/14,21,0,0,0,0,,,
6/6/14,22,0,0,0,0,,,
6/6/14,23,0,0,0,0,,,
6/7/14,0,0,0,0,0,,,
6/7/14,1,0,0,0,0,,,
6/7/14,2,0,0,0,0,,,
6/7/14,3,0,0,0,0,,,
6/7/14,4,0,0,0,0,,,
6/7/14,5,0,0,66,1,,66,
6/7/14,6,1.390137565,1,201,1,1.390137565,201,0.027868226
6/7/14,7,4.195943935,1,256,1,4.195943935,256,0.066044599
6/7/14,8,9.507629517,1,232,1,9.507629517,232,0.165132236
6/7/14,9,6.85337113,1,333,1,6.85337113,333,0.082929227
6/7/14,10,8.020094143,1,709,1,8.020094143,709,0.045580683
6/7/14,11,11.98514017,1,439,1,11.98514017,439,0.110008488
6/7/14,12,19.58974259,1,218,1,19.58974259,218,0.362092753
6/7/14,13,4.57633561,1,142,1,4.57633561,142,0.129860515
6/7/14,14,2.476785524,1,182,1,2.476785524,182,0.054835854
6/7/14,15,1.852129245,1,97,1,1.852129245,97,0.076939109
6/7/14,16,1.454787569,1,73,1,1.454787569,73,0.080301622
6/7/14,17,1.68722092,1,201,1,1.68722092,201,0.033823885
6/7/14,18,0.566706277,1,33,1,0.566706277,33,0.069197703
6/7/14,19,0.482295857,1,0,0,0.482295857,,
6/7/14,20,0,0,0,0,,,
6/7/14,21,0,0,0,0,,,
6/7/14,22,0,0,0,0,,,
6/7/14,23,0,0,0,0,,,
6/8/14,0,0,0,0,0,,,
6/8/14,1,0,0,0,0,,,
6/8/14,2,0,0,0,0,,,
6/8/14,3,0,0,0,0,,,
6/8/14,4,0,0,0,0,,,
6/8/14,5,0,0,53,1,,53,
6/8/14,6,0.903614629,1,69,1,0.903614629,69,0.052769352
6/8/14,7,2.850891789,1,124,1,2.850891789,124,0.092641728
6/8/14,8,3.065937632,1,241,1,3.065937632,241,0.051261802
6/8/14,9,4.547721065,1,306,1,4.547721065,306,0.059885267
6/8/14,10,6.810562821,1,270,1,6.810562821,270,0.10164051
6/8/14,11,8.444354531,1,293,1,8.444354531,293,0.116130537
6/8/14,12,7.613837887,1,486,1,7.613837887,486,0.063126971
6/8/14,13,8.769496194,1,454,1,8.769496194,454,0.077833469
6/8/14,14,14.39859233,1,611,1,14.39859233,611,0.094956877
6/8/14,15,11.67511726,1,522,1,11.67511726,522,0.090123561
6/8/14,16,11.76144636,1,408,1,11.76144636,408,0.116157743
6/8/14,17,8.71850041,1,34,1,8.71850041,34,1.033262036
6/8/14,18,6.048119006,1,22,1,6.048119006,22,1.107758892
6/8/14,19,1.078387548,1,0,0,1.078387548,,
6/8/14,20,0.160072924,1,0,0,0.160072924,,
6/8/14,21,0,0,0,0,,,
6/8/14,22,0,0,0,0,,,
6/8/14,23,0,0,0,0,,,
6/9/14,0,0,0,0,0,,,
6/9/14,1,0,0,0,0,,,
6/9/14,2,0,0,0,0,,,
6/9/14,3,0,0,0,0,,,
6/9/14,4,0,0,0,0,,,
6/9/14,5,0,0,39,1,,39,
6/9/14,6,0.329135429,1,139,1,0.329135429,139,0.009541297
6/9/14,7,2.702764703,1,456,1,2.702764703,456,0.023883116
6/9/14,8,11.64507345,1,636,1,11.64507345,636,0.073778991
6/9/14,9,18.80660919,1,784,1,18.80660919,784,0.096658941
6/9/14,10,23.83060328,1,891,1,23.83060328,891,0.107771749
6/9/14,11,26.43254309,1,877,1,26.43254309,877,0.121447045
6/9/14,12,27.48708872,1,831,1,27.48708872,831,0.133283171
6/9/14,13,25.47264689,1,763,1,25.47264689,763,0.134523183
6/9/14,14,22.26235307,1,757,1,22.26235307,757,0.11850121
6/9/14,15,20.70318027,1,643,1,20.70318027,643,0.129739939
6/9/14,16,16.83000068,1,426,1,16.83000068,426,0.159192327
6/9/14,17,10.26653589,1,245,1,10.26653589,245,0.168851702
6/9/14,18,5.210091881,1,109,1,5.210091881,109,0.192604523
6/9/14,19,1.871000107,1,0,0,1.871000107,,
